FIPS,County,State,Type,RE,Sex,Site,AAR,AAC
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Bladder,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Bladder,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Bladder,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Bladder,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Bladder,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Bladder,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Bladder,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,All,Brain & ONS,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,All,Brain & ONS,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,All,Brain & ONS,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,All,Brain & ONS,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Brain & ONS,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Brain & ONS,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Brain & ONS,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Brain & ONS,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Brain & ONS,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Brain & ONS,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Brain & ONS,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Brain & ONS,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Cervix,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Cervix,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Cervix,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Cervix,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,All,Colon & Rectum,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,All,Colon & Rectum,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,All,Colon & Rectum,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,All,Colon & Rectum,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Colon & Rectum,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Colon & Rectum,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Colon & Rectum,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Colon & Rectum,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Colon & Rectum,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Colon & Rectum,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Colon & Rectum,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Colon & Rectum,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,"Corpus Uteri & Uterus, NOS",,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,"Corpus Uteri & Uterus, NOS",,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,"Corpus Uteri & Uterus, NOS",,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,"Corpus Uteri & Uterus, NOS",,
51735,"Poquoson City, Virginia County",VA,Mortality,All,All,Esophagus,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,All,Esophagus,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,All,Esophagus,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,All,Esophagus,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Esophagus,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Esophagus,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Esophagus,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Esophagus,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Esophagus,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Esophagus,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Esophagus,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Esophagus,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Female Breast,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Female Breast,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Female Breast,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Female Breast,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,All,Kidney & Renal Pelvis,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,All,Kidney & Renal Pelvis,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,All,Kidney & Renal Pelvis,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,All,Kidney & Renal Pelvis,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Kidney & Renal Pelvis,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Kidney & Renal Pelvis,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Kidney & Renal Pelvis,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Kidney & Renal Pelvis,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Kidney & Renal Pelvis,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Kidney & Renal Pelvis,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Kidney & Renal Pelvis,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Kidney & Renal Pelvis,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,All,Leukemia,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,All,Leukemia,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,All,Leukemia,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,All,Leukemia,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Leukemia,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Leukemia,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Leukemia,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Leukemia,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Leukemia,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Leukemia,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Leukemia,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Leukemia,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,All,Liver & IBD,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,All,Liver & IBD,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,All,Liver & IBD,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,All,Liver & IBD,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Liver & IBD,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Liver & IBD,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Liver & IBD,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Liver & IBD,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Liver & IBD,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Liver & IBD,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Liver & IBD,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Liver & IBD,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,All,Lung & Bronchus,39.5,7.0
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,All,Lung & Bronchus,41.5,7.0
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,All,Lung & Bronchus,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,All,Lung & Bronchus,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Lung & Bronchus,43.9,4.0
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Lung & Bronchus,46.1,4.0
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Lung & Bronchus,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Lung & Bronchus,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Lung & Bronchus,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Lung & Bronchus,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Lung & Bronchus,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Lung & Bronchus,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,All,Melanoma of the Skin,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,All,Melanoma of the Skin,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,All,Melanoma of the Skin,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,All,Melanoma of the Skin,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Melanoma of the Skin,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Melanoma of the Skin,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Melanoma of the Skin,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Melanoma of the Skin,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Melanoma of the Skin,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Melanoma of the Skin,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Melanoma of the Skin,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Melanoma of the Skin,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,All,Non-Hodgkin Lymphoma,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,All,Non-Hodgkin Lymphoma,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,All,Non-Hodgkin Lymphoma,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,All,Non-Hodgkin Lymphoma,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Non-Hodgkin Lymphoma,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Non-Hodgkin Lymphoma,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Non-Hodgkin Lymphoma,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Non-Hodgkin Lymphoma,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Non-Hodgkin Lymphoma,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Non-Hodgkin Lymphoma,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Non-Hodgkin Lymphoma,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Non-Hodgkin Lymphoma,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,All,Oral Cavity & Pharynx,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,All,Oral Cavity & Pharynx,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,All,Oral Cavity & Pharynx,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,All,Oral Cavity & Pharynx,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Oral Cavity & Pharynx,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Oral Cavity & Pharynx,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Oral Cavity & Pharynx,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Oral Cavity & Pharynx,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Oral Cavity & Pharynx,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Oral Cavity & Pharynx,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Oral Cavity & Pharynx,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Oral Cavity & Pharynx,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Ovary,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Ovary,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Ovary,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Ovary,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,All,Pancreas,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,All,Pancreas,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,All,Pancreas,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,All,Pancreas,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Pancreas,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Pancreas,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Pancreas,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Pancreas,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Pancreas,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Pancreas,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Pancreas,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Pancreas,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Prostate,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Prostate,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Prostate,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Prostate,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,All,Stomach,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,All,Stomach,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,All,Stomach,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,All,Stomach,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Stomach,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Stomach,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Stomach,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Stomach,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Stomach,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Stomach,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Stomach,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Stomach,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,All,Thyroid,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,All,Thyroid,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,All,Thyroid,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,All,Thyroid,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Female,Thyroid,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Female,Thyroid,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Female,Thyroid,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Female,Thyroid,,
51735,"Poquoson City, Virginia County",VA,Mortality,All,Male,Thyroid,,
51735,"Poquoson City, Virginia County",VA,Mortality,White NH,Male,Thyroid,,
51735,"Poquoson City, Virginia County",VA,Mortality,Black NH,Male,Thyroid,,
51735,"Poquoson City, Virginia County",VA,Mortality,Hispanic,Male,Thyroid,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,All,All Site,196.0,217.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,All,All Site,186.0,99.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,All,All Site,210.9,115.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,All,All Site,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Female,All Site,172.5,109.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Female,All Site,170.9,50.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Female,All Site,179.8,58.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Female,All Site,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Male,All Site,231.4,108.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Male,All Site,207.9,49.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Male,All Site,261.3,57.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Male,All Site,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,All,Bladder,6.4,7.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,All,Bladder,8.3,4.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,All,Bladder,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,All,Bladder,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Female,Bladder,,
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Female,Bladder,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Female,Bladder,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Female,Bladder,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Male,Bladder,11.8,5.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Male,Bladder,14.5,3.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Male,Bladder,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Male,Bladder,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,All,Brain & ONS,3.9,4.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,All,Brain & ONS,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,All,Brain & ONS,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,All,Brain & ONS,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Female,Brain & ONS,,
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Female,Brain & ONS,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Female,Brain & ONS,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Female,Brain & ONS,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Male,Brain & ONS,,
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Male,Brain & ONS,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Male,Brain & ONS,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Male,Brain & ONS,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Female,Cervix,,
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Female,Cervix,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Female,Cervix,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Female,Cervix,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,All,Colon & Rectum,16.3,18.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,All,Colon & Rectum,15.9,8.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,All,Colon & Rectum,17.7,10.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,All,Colon & Rectum,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Female,Colon & Rectum,14.0,9.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Female,Colon & Rectum,18.2,5.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Female,Colon & Rectum,12.9,4.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Female,Colon & Rectum,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Male,Colon & Rectum,19.1,9.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Male,Colon & Rectum,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Male,Colon & Rectum,24.5,5.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Male,Colon & Rectum,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Female,"Corpus Uteri & Uterus, NOS",6.1,4.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Female,"Corpus Uteri & Uterus, NOS",,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Female,"Corpus Uteri & Uterus, NOS",,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Female,"Corpus Uteri & Uterus, NOS",,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,All,Esophagus,4.7,6.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,All,Esophagus,5.7,3.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,All,Esophagus,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,All,Esophagus,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Female,Esophagus,,
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Female,Esophagus,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Female,Esophagus,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Female,Esophagus,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Male,Esophagus,6.6,3.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Male,Esophagus,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Male,Esophagus,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Male,Esophagus,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Female,Female Breast,26.2,16.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Female,Female Breast,22.0,6.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Female,Female Breast,29.3,9.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Female,Female Breast,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,All,Kidney & Renal Pelvis,4.0,4.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,All,Kidney & Renal Pelvis,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,All,Kidney & Renal Pelvis,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,All,Kidney & Renal Pelvis,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Female,Kidney & Renal Pelvis,,
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Female,Kidney & Renal Pelvis,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Female,Kidney & Renal Pelvis,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Female,Kidney & Renal Pelvis,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Male,Kidney & Renal Pelvis,,
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Male,Kidney & Renal Pelvis,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Male,Kidney & Renal Pelvis,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Male,Kidney & Renal Pelvis,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,All,Leukemia,7.5,9.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,All,Leukemia,8.6,5.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,All,Leukemia,7.0,4.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,All,Leukemia,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Female,Leukemia,6.1,4.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Female,Leukemia,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Female,Leukemia,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Female,Leukemia,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Male,Leukemia,9.5,4.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Male,Leukemia,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Male,Leukemia,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Male,Leukemia,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,All,Liver & IBD,7.0,8.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,All,Liver & IBD,7.7,4.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,All,Liver & IBD,6.7,4.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,All,Liver & IBD,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Female,Liver & IBD,,
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Female,Liver & IBD,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Female,Liver & IBD,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Female,Liver & IBD,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Male,Liver & IBD,11.4,6.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Male,Liver & IBD,12.7,3.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Male,Liver & IBD,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Male,Liver & IBD,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,All,Lung & Bronchus,50.1,56.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,All,Lung & Bronchus,51.2,28.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,All,Lung & Bronchus,49.1,27.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,All,Lung & Bronchus,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Female,Lung & Bronchus,41.0,26.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Female,Lung & Bronchus,48.5,15.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Female,Lung & Bronchus,35.1,11.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Female,Lung & Bronchus,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Male,Lung & Bronchus,62.1,30.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Male,Lung & Bronchus,54.5,13.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Male,Lung & Bronchus,69.7,15.0
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Male,Lung & Bronchus,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,All,Melanoma of the Skin,,
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,All,Melanoma of the Skin,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,All,Melanoma of the Skin,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,All,Melanoma of the Skin,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Female,Melanoma of the Skin,,
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Female,Melanoma of the Skin,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Female,Melanoma of the Skin,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Female,Melanoma of the Skin,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,Male,Melanoma of the Skin,,
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,Male,Melanoma of the Skin,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Black NH,Male,Melanoma of the Skin,,
51740,"Portsmouth City, Virginia County",VA,Mortality,Hispanic,Male,Melanoma of the Skin,,
51740,"Portsmouth City, Virginia County",VA,Mortality,All,All,Non-Hodgkin Lymphoma,6.7,7.0
51740,"Portsmouth City, Virginia County",VA,Mortality,White NH,All,Non-Hodgkin Lymphoma,,
