FIPS,County,State,Type,RE,Sex,Site,AAR,AAC
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Female,Lung & Bronchus,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Male,Lung & Bronchus,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Male,Lung & Bronchus,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Male,Lung & Bronchus,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Male,Lung & Bronchus,,
51700,"Newport News City, Virginia County",VA,Incidence,All,All,Melanoma of the Skin,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,All,Melanoma of the Skin,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,All,Melanoma of the Skin,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,All,Melanoma of the Skin,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Female,Melanoma of the Skin,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Female,Melanoma of the Skin,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Female,Melanoma of the Skin,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Female,Melanoma of the Skin,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Male,Melanoma of the Skin,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Male,Melanoma of the Skin,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Male,Melanoma of the Skin,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Male,Melanoma of the Skin,,
51700,"Newport News City, Virginia County",VA,Incidence,All,All,Non-Hodgkin Lymphoma,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,All,Non-Hodgkin Lymphoma,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,All,Non-Hodgkin Lymphoma,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,All,Non-Hodgkin Lymphoma,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Female,Non-Hodgkin Lymphoma,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Female,Non-Hodgkin Lymphoma,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Female,Non-Hodgkin Lymphoma,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Female,Non-Hodgkin Lymphoma,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Male,Non-Hodgkin Lymphoma,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Male,Non-Hodgkin Lymphoma,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Male,Non-Hodgkin Lymphoma,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Male,Non-Hodgkin Lymphoma,,
51700,"Newport News City, Virginia County",VA,Incidence,All,All,Oral Cavity & Pharynx,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,All,Oral Cavity & Pharynx,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,All,Oral Cavity & Pharynx,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,All,Oral Cavity & Pharynx,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Female,Oral Cavity & Pharynx,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Female,Oral Cavity & Pharynx,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Female,Oral Cavity & Pharynx,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Female,Oral Cavity & Pharynx,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Male,Oral Cavity & Pharynx,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Male,Oral Cavity & Pharynx,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Male,Oral Cavity & Pharynx,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Male,Oral Cavity & Pharynx,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Female,Ovary,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Female,Ovary,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Female,Ovary,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Female,Ovary,,
51700,"Newport News City, Virginia County",VA,Incidence,All,All,Pancreas,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,All,Pancreas,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,All,Pancreas,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,All,Pancreas,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Female,Pancreas,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Female,Pancreas,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Female,Pancreas,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Female,Pancreas,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Male,Pancreas,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Male,Pancreas,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Male,Pancreas,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Male,Pancreas,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Male,Prostate,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Male,Prostate,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Male,Prostate,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Male,Prostate,,
51700,"Newport News City, Virginia County",VA,Incidence,All,All,Stomach,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,All,Stomach,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,All,Stomach,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,All,Stomach,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Female,Stomach,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Female,Stomach,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Female,Stomach,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Female,Stomach,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Male,Stomach,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Male,Stomach,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Male,Stomach,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Male,Stomach,,
51700,"Newport News City, Virginia County",VA,Incidence,All,All,Thyroid,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,All,Thyroid,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,All,Thyroid,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,All,Thyroid,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Female,Thyroid,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Female,Thyroid,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Female,Thyroid,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Female,Thyroid,,
51700,"Newport News City, Virginia County",VA,Incidence,All,Male,Thyroid,,
51700,"Newport News City, Virginia County",VA,Incidence,White NH,Male,Thyroid,,
51700,"Newport News City, Virginia County",VA,Incidence,Black NH,Male,Thyroid,,
51700,"Newport News City, Virginia County",VA,Incidence,Hispanic,Male,Thyroid,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,All Site,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,All Site,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,All Site,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,All Site,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,All Site,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,All Site,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,All Site,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,All Site,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,All Site,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,All Site,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,All Site,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,All Site,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Bladder,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Bladder,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Bladder,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Bladder,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Bladder,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Bladder,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Bladder,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Bladder,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Bladder,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Bladder,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Bladder,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Bladder,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Brain & ONS,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Brain & ONS,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Brain & ONS,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Brain & ONS,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Brain & ONS,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Brain & ONS,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Brain & ONS,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Brain & ONS,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Brain & ONS,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Brain & ONS,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Brain & ONS,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Brain & ONS,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Cervix,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Cervix,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Cervix,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Cervix,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Colon & Rectum,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Colon & Rectum,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Colon & Rectum,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Colon & Rectum,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Colon & Rectum,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Colon & Rectum,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Colon & Rectum,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Colon & Rectum,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Colon & Rectum,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Colon & Rectum,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Colon & Rectum,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Colon & Rectum,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,"Corpus Uteri & Uterus, NOS",,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,"Corpus Uteri & Uterus, NOS",,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,"Corpus Uteri & Uterus, NOS",,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,"Corpus Uteri & Uterus, NOS",,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Esophagus,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Esophagus,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Esophagus,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Esophagus,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Esophagus,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Esophagus,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Esophagus,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Esophagus,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Esophagus,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Esophagus,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Esophagus,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Esophagus,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Female Breast,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Female Breast,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Female Breast,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Female Breast,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Kidney & Renal Pelvis,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Kidney & Renal Pelvis,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Kidney & Renal Pelvis,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Kidney & Renal Pelvis,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Kidney & Renal Pelvis,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Kidney & Renal Pelvis,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Kidney & Renal Pelvis,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Kidney & Renal Pelvis,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Kidney & Renal Pelvis,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Kidney & Renal Pelvis,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Kidney & Renal Pelvis,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Kidney & Renal Pelvis,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Leukemia,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Leukemia,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Leukemia,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Leukemia,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Leukemia,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Leukemia,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Leukemia,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Leukemia,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Leukemia,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Leukemia,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Leukemia,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Leukemia,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Liver & IBD,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Liver & IBD,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Liver & IBD,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Liver & IBD,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Liver & IBD,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Liver & IBD,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Liver & IBD,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Liver & IBD,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Liver & IBD,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Liver & IBD,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Liver & IBD,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Liver & IBD,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Lung & Bronchus,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Lung & Bronchus,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Lung & Bronchus,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Lung & Bronchus,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Lung & Bronchus,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Lung & Bronchus,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Lung & Bronchus,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Lung & Bronchus,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Lung & Bronchus,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Lung & Bronchus,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Lung & Bronchus,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Lung & Bronchus,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Melanoma of the Skin,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Melanoma of the Skin,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Melanoma of the Skin,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Melanoma of the Skin,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Melanoma of the Skin,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Melanoma of the Skin,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Melanoma of the Skin,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Melanoma of the Skin,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Melanoma of the Skin,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Melanoma of the Skin,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Melanoma of the Skin,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Melanoma of the Skin,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Non-Hodgkin Lymphoma,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Non-Hodgkin Lymphoma,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Non-Hodgkin Lymphoma,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Non-Hodgkin Lymphoma,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Non-Hodgkin Lymphoma,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Non-Hodgkin Lymphoma,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Non-Hodgkin Lymphoma,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Non-Hodgkin Lymphoma,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Non-Hodgkin Lymphoma,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Non-Hodgkin Lymphoma,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Non-Hodgkin Lymphoma,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Non-Hodgkin Lymphoma,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Oral Cavity & Pharynx,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Oral Cavity & Pharynx,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Oral Cavity & Pharynx,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Oral Cavity & Pharynx,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Oral Cavity & Pharynx,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Oral Cavity & Pharynx,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Oral Cavity & Pharynx,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Oral Cavity & Pharynx,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Oral Cavity & Pharynx,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Oral Cavity & Pharynx,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Oral Cavity & Pharynx,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Oral Cavity & Pharynx,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Ovary,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Ovary,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Ovary,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Ovary,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Pancreas,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Pancreas,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Pancreas,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Pancreas,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Pancreas,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Pancreas,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Pancreas,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Pancreas,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Pancreas,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Pancreas,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Pancreas,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Pancreas,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Prostate,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Prostate,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Prostate,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Prostate,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Stomach,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Stomach,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Stomach,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Stomach,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Stomach,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Stomach,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Stomach,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Stomach,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Stomach,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Stomach,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Stomach,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Stomach,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,All,Thyroid,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,All,Thyroid,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,All,Thyroid,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,All,Thyroid,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Female,Thyroid,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Female,Thyroid,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Female,Thyroid,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Female,Thyroid,,
51710,"Norfolk City, Virginia County",VA,Incidence,All,Male,Thyroid,,
51710,"Norfolk City, Virginia County",VA,Incidence,White NH,Male,Thyroid,,
51710,"Norfolk City, Virginia County",VA,Incidence,Black NH,Male,Thyroid,,
51710,"Norfolk City, Virginia County",VA,Incidence,Hispanic,Male,Thyroid,,
51730,"Petersburg City, Virginia County",VA,Incidence,All,All,All Site,,
51730,"Petersburg City, Virginia County",VA,Incidence,White NH,All,All Site,,
51730,"Petersburg City, Virginia County",VA,Incidence,Black NH,All,All Site,,
51730,"Petersburg City, Virginia County",VA,Incidence,Hispanic,All,All Site,,
51730,"Petersburg City, Virginia County",VA,Incidence,All,Female,All Site,,
51730,"Petersburg City, Virginia County",VA,Incidence,White NH,Female,All Site,,
51730,"Petersburg City, Virginia County",VA,Incidence,Black NH,Female,All Site,,
51730,"Petersburg City, Virginia County",VA,Incidence,Hispanic,Female,All Site,,
51730,"Petersburg City, Virginia County",VA,Incidence,All,Male,All Site,,
51730,"Petersburg City, Virginia County",VA,Incidence,White NH,Male,All Site,,
51730,"Petersburg City, Virginia County",VA,Incidence,Black NH,Male,All Site,,
51730,"Petersburg City, Virginia County",VA,Incidence,Hispanic,Male,All Site,,
51730,"Petersburg City, Virginia County",VA,Incidence,All,All,Bladder,,
51730,"Petersburg City, Virginia County",VA,Incidence,White NH,All,Bladder,,
51730,"Petersburg City, Virginia County",VA,Incidence,Black NH,All,Bladder,,
51730,"Petersburg City, Virginia County",VA,Incidence,Hispanic,All,Bladder,,
51730,"Petersburg City, Virginia County",VA,Incidence,All,Female,Bladder,,
51730,"Petersburg City, Virginia County",VA,Incidence,White NH,Female,Bladder,,
51730,"Petersburg City, Virginia County",VA,Incidence,Black NH,Female,Bladder,,
51730,"Petersburg City, Virginia County",VA,Incidence,Hispanic,Female,Bladder,,
51730,"Petersburg City, Virginia County",VA,Incidence,All,Male,Bladder,,
51730,"Petersburg City, Virginia County",VA,Incidence,White NH,Male,Bladder,,
51730,"Petersburg City, Virginia County",VA,Incidence,Black NH,Male,Bladder,,
51730,"Petersburg City, Virginia County",VA,Incidence,Hispanic,Male,Bladder,,
51730,"Petersburg City, Virginia County",VA,Incidence,All,All,Brain & ONS,,
51730,"Petersburg City, Virginia County",VA,Incidence,White NH,All,Brain & ONS,,
51730,"Petersburg City, Virginia County",VA,Incidence,Black NH,All,Brain & ONS,,
51730,"Petersburg City, Virginia County",VA,Incidence,Hispanic,All,Brain & ONS,,
51730,"Petersburg City, Virginia County",VA,Incidence,All,Female,Brain & ONS,,
51730,"Petersburg City, Virginia County",VA,Incidence,White NH,Female,Brain & ONS,,
51730,"Petersburg City, Virginia County",VA,Incidence,Black NH,Female,Brain & ONS,,
51730,"Petersburg City, Virginia County",VA,Incidence,Hispanic,Female,Brain & ONS,,
51730,"Petersburg City, Virginia County",VA,Incidence,All,Male,Brain & ONS,,
51730,"Petersburg City, Virginia County",VA,Incidence,White NH,Male,Brain & ONS,,
51730,"Petersburg City, Virginia County",VA,Incidence,Black NH,Male,Brain & ONS,,
51730,"Petersburg City, Virginia County",VA,Incidence,Hispanic,Male,Brain & ONS,,
51730,"Petersburg City, Virginia County",VA,Incidence,All,Female,Cervix,,
51730,"Petersburg City, Virginia County",VA,Incidence,White NH,Female,Cervix,,
51730,"Petersburg City, Virginia County",VA,Incidence,Black NH,Female,Cervix,,
51730,"Petersburg City, Virginia County",VA,Incidence,Hispanic,Female,Cervix,,
51730,"Petersburg City, Virginia County",VA,Incidence,All,All,Colon & Rectum,,
51730,"Petersburg City, Virginia County",VA,Incidence,White NH,All,Colon & Rectum,,
51730,"Petersburg City, Virginia County",VA,Incidence,Black NH,All,Colon & Rectum,,
51730,"Petersburg City, Virginia County",VA,Incidence,Hispanic,All,Colon & Rectum,,
51730,"Petersburg City, Virginia County",VA,Incidence,All,Female,Colon & Rectum,,
51730,"Petersburg City, Virginia County",VA,Incidence,White NH,Female,Colon & Rectum,,
51730,"Petersburg City, Virginia County",VA,Incidence,Black NH,Female,Colon & Rectum,,
